ReplayID,Map Name,Length,Hero,Lvl,Result,Date and Time (UTC),Share Replay
117912404,Sky Temple,00:16:43,Li Li,17,0,7/8/2017 12:01:24 AM, 
116985729,Infernal Shrines,00:19:48,Ragnaros,8,0,7/7/2017 8:43:52 PM, 
126284697,Dragon Shire,00:21:18,Gazlowe,19,1,7/7/2017 8:13:50 PM, 
149339350,Battlefield of Eternity,00:14:39,Artanis,20,1,7/7/2017 7:43:52 PM, 
116665412,Braxis Holdout,00:14:31,Malthael,7,1,7/7/2017 7:19:11 PM, 
116789282,Infernal Shrines,00:33:34,Rehgar,14,1,7/7/2017 6:54:32 PM, 
116785290,Cursed Hollow,00:20:28,Anub'arak,20,0,7/7/2017 6:10:34 PM, 
149339329,Blackheart's Bay,00:22:24,Ragnaros,8,0,7/7/2017 5:13:00 PM, 
119651444,Dragon Shire,00:20:40,Uther,10,0,7/7/2017 4:17:30 PM, 
149339319,Hanamura Temple,00:16:01,Zagara,8,0,7/7/2017 3:17:53 PM, 
149339314,Infernal Shrines,00:19:59,Malthael,7,1,7/7/2017 2:55:22 PM, 
149339308,Cursed Hollow,00:16:33,Uther,10,0,7/6/2017 3:31:53 PM, 
116503218,Dragon Shire,00:21:25,Uther,10,1,7/5/2017 7:25:24 PM, 
149339306,Hanamura Temple,00:18:35,Rehgar,14,1,7/5/2017 6:55:40 PM, 
124251626,Battlefield of Eternity,00:15:32,Uther,10,0,7/5/2017 5:53:07 PM, 
129095720,Sky Temple,00:13:07,Li Li,17,1,7/5/2017 3:26:31 PM, 
149339284,Cursed Hollow,00:27:53,Uther,10,1,7/5/2017 3:03:50 PM, 
149339280,Braxis Holdout,00:14:15,Rehgar,14,0,7/5/2017 2:05:23 PM, 
116506742,Tomb of the Spider Queen,00:16:28,Li Li,17,1,7/5/2017 1:38:57 PM, 
149339269,Blackheart's Bay,00:18:00,Zul'jin,9,0,7/4/2017 3:47:58 AM, 
149339247,Braxis Holdout,00:20:32,Azmodan,8,0,7/4/2017 3:02:08 AM, 
149339242,Hanamura Temple,00:13:57,Azmodan,8,1,7/4/2017 2:31:30 AM, 
149339234,Dragon Shire,00:17:28,Malthael,7,0,7/3/2017 9:35:47 PM, 
116290566,Infernal Shrines,00:18:36,Uther,10,1,7/3/2017 9:07:27 PM, 
116290382,Hanamura Temple,00:19:25,Murky,7,1,7/3/2017 8:41:39 PM, 
116284827,Sky Temple,00:20:29,Li Li,17,1,7/3/2017 8:11:41 PM, 
116281986,Tomb of the Spider Queen,00:16:07,Rehgar,14,1,7/3/2017 7:39:37 PM, 
149339213,Cursed Hollow,00:24:40,Artanis,20,1,7/3/2017 7:06:07 PM, 
116281499,Hanamura Temple,00:17:42,Azmodan,8,0,7/3/2017 3:07:26 AM, 
116400814,Dragon Shire,00:21:51,Malthael,6,1,7/3/2017 2:40:57 AM, 
116400802,Blackheart's Bay,00:19:35,Malthael,6,1,7/3/2017 2:11:30 AM, 
117408463,Braxis Holdout,00:17:53,Varian,5,1,7/3/2017 1:30:10 AM, 
149339182,Infernal Shrines,00:17:42,Gazlowe,19,0,7/2/2017 6:33:50 PM, 
121557763,Cursed Hollow,00:19:22,Gazlowe,19,0,7/1/2017 3:12:38 AM, 
149339163,Blackheart's Bay,00:21:17,Malthael,6,0,7/1/2017 2:25:07 AM, 
115833548,Braxis Holdout,00:25:14,Malthael,6,0,6/29/2017 3:09:26 PM, 
115811257,Infernal Shrines,00:19:13,Arthas,7,1,6/29/2017 2:33:52 PM, 
116550426,Cursed Hollow,00:20:51,Anub'arak,20,1,6/29/2017 2:02:38 PM, 
115852272,Blackheart's Bay,00:24:57,Uther,10,1,6/29/2017 4:09:54 AM, 
131609732,Sky Temple,00:20:42,Brightwing,19,1,6/29/2017 3:38:34 AM, 
149339132,Dragon Shire,00:17:45,Uther,10,0,6/29/2017 2:45:12 AM, 
149339117,Blackheart's Bay,00:22:05,Uther,9,0,6/26/2017 3:10:15 AM, 
117273727,Sky Temple,00:20:10,Azmodan,8,1,6/26/2017 2:40:20 AM, 
141783723,Dragon Shire,00:21:36,Uther,9,0,6/25/2017 2:04:31 AM, 
149339087,Hanamura Temple,00:17:19,Azmodan,8,0,6/24/2017 3:11:39 AM, 
115328314,Braxis Holdout,00:20:59,Malthael,6,1,6/24/2017 2:47:47 AM, 
126593958,Cursed Hollow,00:22:39,Sgt. Hammer,10,0,6/22/2017 5:53:57 PM, 
116607717,Blackheart's Bay,00:20:14,Uther,9,1,6/22/2017 4:21:42 AM, 
149339067,Dragon Shire,00:16:34,Uther,9,0,6/22/2017 3:55:11 AM, 
115119972,Braxis Holdout,00:17:51,Zagara,8,1,6/22/2017 3:31:03 AM, 
115002100,Hanamura Temple,00:13:24,Uther,9,0,6/22/2017 2:38:39 AM, 
149339042,Sky Temple,00:20:38,Murky,7,1,6/22/2017 2:15:48 AM, 
114987883,Dragon Shire,00:22:33,Uther,9,0,6/21/2017 11:45:11 PM, 
114869189,Tomb of the Spider Queen,00:18:47,Tassadar,11,0,6/20/2017 7:25:24 PM, 
118610429,Hanamura Temple,00:16:38,Brightwing,19,0,6/20/2017 6:40:42 PM, 
149339007,Blackheart's Bay,00:30:54,Uther,9,0,6/20/2017 5:58:59 PM, 
114826256,Cursed Hollow,00:26:04,Malthael,6,0,6/20/2017 5:05:49 PM, 
114872236,Battlefield of Eternity,00:22:56,Malthael,5,0,6/20/2017 3:49:52 PM, 
117709737,Braxis Holdout,00:20:08,Zagara,8,0,6/20/2017 2:54:47 PM, 
115321011,Sky Temple,00:24:05,Malthael,5,1,6/20/2017 2:22:01 PM, 
149338989,Hanamura Temple,00:16:14,Zagara,8,1,6/20/2017 12:54:27 PM, 
116593092,Blackheart's Bay,00:19:20,Malthael,5,1,6/19/2017 9:57:28 PM, 
114731086,Cursed Hollow,00:19:41,Artanis,20,0,6/19/2017 8:45:17 PM, 
130462379,Braxis Holdout,00:18:15,Gazlowe,19,1,6/19/2017 8:17:27 PM, 
149338973,Sky Temple,00:17:09,Brightwing,19,0,6/19/2017 7:23:46 PM, 
149338968,Blackheart's Bay,00:22:20,Uther,9,1,6/19/2017 6:55:16 PM, 
149338959,Tomb of the Spider Queen,00:16:23,Brightwing,19,1,6/19/2017 6:24:20 PM, 
123871381,Cursed Hollow,00:22:12,Anub'arak,20,1,6/19/2017 6:00:23 PM, 
149338944,Tomb of the Spider Queen,00:19:37,Nazeebo,20,0,6/19/2017 5:02:42 PM, 
114720277,Cursed Hollow,00:20:36,Artanis,20,0,6/19/2017 3:37:15 PM, 
116207763,Blackheart's Bay,00:24:26,Samuro,12,0,6/19/2017 3:09:39 PM, 
114743533,Hanamura Temple,00:16:37,Samuro,12,1,6/19/2017 2:36:08 PM, 
114977275,Battlefield of Eternity,00:15:39,Uther,9,1,6/19/2017 2:09:08 PM, 
118980002,Sky Temple,00:23:14,Murky,6,1,6/19/2017 7:57:36 AM, 
149338928,Dragon Shire,00:29:18,Uther,8,1,6/19/2017 7:27:47 AM, 
124100456,Hanamura Temple,00:16:26,Azmodan,8,1,6/18/2017 3:24:31 AM, 
149338910,Infernal Shrines,00:17:39,Uther,8,0,6/18/2017 2:41:38 AM, 
149338901,Tomb of the Spider Queen,00:22:43,Malthael,5,0,6/17/2017 4:30:36 AM, 
114365183,Dragon Shire,00:32:13,Anub'arak,20,1,6/17/2017 3:54:36 AM, 
145075901,Braxis Holdout,00:25:05,Gazlowe,18,1,6/17/2017 3:17:21 AM, 
149338880,Cursed Hollow,00:19:17,Uther,8,0,6/16/2017 4:37:57 PM, 
149338876,Infernal Shrines,00:22:16,Zul'jin,8,1,6/16/2017 1:35:23 PM, 
143138990,Dragon Shire,00:20:44,Gazlowe,18,0,6/16/2017 12:40:35 AM, 
149338855,Battlefield of Eternity,00:23:19,Anub'arak,20,0,6/15/2017 11:52:44 PM, 
123368658,Cursed Hollow,00:20:45,Malthael,5,0,6/14/2017 8:32:30 PM, 
149338832,Braxis Holdout,00:15:50,Uther,8,0,6/14/2017 7:44:06 PM, 
0,2017 Season 2, , , ,0,6/14/2017 12:00:00 AM, 
113717654,Warhead Junction,00:18:42,Artanis,20,0,6/11/2017 9:49:39 PM, 
113852315,Battlefield of Eternity,00:15:54,Artanis,20,0,6/11/2017 9:01:32 PM, 
113767467,Battlefield of Eternity,00:17:11,Artanis,20,1,6/11/2017 8:34:07 PM, 
113685696,Sky Temple,00:17:47,Uther,8,0,6/11/2017 4:10:55 PM, 
149338742,Braxis Holdout,00:17:30,Brightwing,19,1,6/8/2017 8:28:52 PM, 
149338732,Cursed Hollow,00:20:01,Uther,8,0,6/8/2017 7:31:20 PM, 
113351756,Warhead Junction,00:26:32,Azmodan,7,1,6/8/2017 2:12:18 PM, 
149338704,Battlefield of Eternity,00:12:24,Uther,8,0,6/8/2017 1:12:01 PM, 
116489958,Hanamura Temple,00:13:35,Azmodan,7,0,6/8/2017 12:28:27 PM, 
149338688,Infernal Shrines,00:21:14,Gazlowe,18,1,6/8/2017 1:23:51 AM, 
149338663,Sky Temple,00:18:07,Zul'jin,8,0,6/8/2017 12:17:22 AM, 
114535273,Sky Temple,00:23:06,Uther,7,0,6/7/2017 10:02:17 PM, 
114420714,Hanamura Temple,00:12:37,Uther,7,0,6/7/2017 4:44:35 PM, 
113232033,Cursed Hollow,00:18:17,Uther,7,1,6/7/2017 4:15:38 PM, 
132017884,Warhead Junction,00:27:06,Anub'arak,20,1,6/7/2017 3:41:46 PM, 
115639913,Infernal Shrines,00:17:53,Gazlowe,18,0,6/7/2017 2:44:01 PM, 
113301893,Braxis Holdout,00:22:29,Chen,7,0,6/7/2017 1:53:25 PM, 
146293643,Battlefield of Eternity,00:20:37,Uther,7,0,6/6/2017 8:09:14 PM, 
113099564,Warhead Junction,00:15:30,Ragnaros,7,0,6/6/2017 6:30:46 PM, 
149338584,Hanamura Temple,00:18:25,Azmodan,7,1,6/6/2017 5:37:30 PM, 
113694760,Sky Temple,00:22:49,Chen,6,1,6/6/2017 5:07:02 PM, 
149338551,Warhead Junction,00:20:33,Anub'arak,20,1,6/6/2017 12:53:28 AM, 
149338508,Cursed Hollow,00:19:31,Uther,7,0,6/5/2017 4:09:54 PM, 
149338505,Battlefield of Eternity,00:24:16,Artanis,20,1,6/5/2017 3:08:42 PM, 
149338492,Braxis Holdout,00:19:52,Uther,7,0,6/4/2017 9:06:41 PM, 
112854051,Battlefield of Eternity,00:23:27,Uther,7,0,6/4/2017 8:21:47 PM, 
112543513,Haunted Mines,00:21:02,Murky,6,0,6/2/2017 5:07:38 PM, 
112599202,Warhead Junction,00:19:35,Uther,6,1,6/1/2017 3:16:56 AM, 
112365285,Sky Temple,00:19:49,Gazlowe,18,1,6/1/2017 2:51:35 AM, 
112364437,Hanamura Temple,00:19:22,Azmodan,6,1,6/1/2017 12:01:42 AM, 
114085113,Haunted Mines,00:27:54,Anub'arak,20,1,5/31/2017 8:11:20 PM, 
123744716,Hanamura Temple,00:17:57,Uther,6,0,5/31/2017 3:30:54 PM, 
117826268,Cursed Hollow,00:16:41,Uther,6,1,5/31/2017 3:07:03 PM, 
113571415,Sky Temple,00:19:52,Chen,6,1,5/31/2017 2:43:49 PM, 
112294109,Infernal Shrines,00:22:12,Uther,5,0,5/31/2017 1:57:18 PM, 
117124210,Hanamura Temple,00:16:13,Samuro,12,0,5/30/2017 9:18:28 PM, 
112317451,Tomb of the Spider Queen,00:24:12,Ragnaros,7,1,5/30/2017 8:22:22 PM, 
131038472,Infernal Shrines,00:20:41,Anub'arak,20,0,5/30/2017 7:34:38 PM, 
122057056,Braxis Holdout,00:14:28,Zul'jin,8,0,5/30/2017 3:18:29 PM, 
118340567,Sky Temple,00:18:45,D.Va,8,0,5/30/2017 2:23:32 PM, 
112041030,Tomb of the Spider Queen,00:21:38,Anub'arak,20,1,5/29/2017 2:24:16 PM, 
111567015,Cursed Hollow,00:15:18,Nazeebo,20,0,5/25/2017 8:15:27 PM, 
115001199,Infernal Shrines,00:25:29,Murky,5,0,5/25/2017 12:27:53 AM, 
111389136,Braxis Holdout,00:17:03,Malfurion,19,1,5/24/2017 3:53:03 PM, 
111401100,Infernal Shrines,00:22:27,Anub'arak,20,0,5/24/2017 2:34:14 PM, 
111450652,Hanamura Temple,00:17:14,Samuro,12,0,5/24/2017 1:27:24 AM, 
112079321,Sky Temple,00:21:14,Ragnaros,6,1,5/24/2017 1:03:07 AM, 
123184910,Warhead Junction,00:21:38,Kharazim,20,1,5/24/2017 12:34:40 AM, 
115624608,Infernal Shrines,00:21:44,Anub'arak,20,1,5/23/2017 8:12:20 PM, 
111280220,Hanamura Temple,00:14:02,Azmodan,6,1,5/23/2017 7:38:24 PM, 
111264671,Haunted Mines,00:25:02,Azmodan,6,1,5/23/2017 4:53:03 PM, 
111248031,Cursed Hollow,00:16:49,Rexxar,7,0,5/23/2017 3:42:45 PM, 
111236166,Cursed Hollow,00:14:37,Malfurion,19,1,5/23/2017 1:54:43 PM, 
111185469,Tomb of the Spider Queen,00:26:42,Rehgar,14,0,5/23/2017 3:54:47 AM, 
111185457,Braxis Holdout,00:20:19,Anub'arak,20,1,5/23/2017 2:27:14 AM, 
112059356,Haunted Mines,00:17:42,Brightwing,18,1,5/23/2017 2:01:27 AM, 
111138906,Hanamura Temple,00:15:09,Anub'arak,20,0,5/22/2017 8:24:23 PM, 
111246289,Battlefield of Eternity,00:20:26,Samuro,11,1,5/22/2017 8:02:36 PM, 
111122383,Tomb of the Spider Queen,00:22:05,Azmodan,6,0,5/22/2017 6:22:53 PM, 
114090723,Battlefield of Eternity,00:10:14,Rehgar,14,1,5/22/2017 5:55:04 PM, 
111114994,Hanamura Temple,00:15:10,Samuro,11,1,5/22/2017 5:26:50 PM, 
156917475,Braxis Holdout,00:18:09,Anub'arak,20,1,5/22/2017 5:06:06 PM, 
115121600,Tomb of the Spider Queen,00:21:04,Anub'arak,20,1,5/22/2017 3:45:59 PM, 
130095125,Hanamura Temple,00:16:12,Xul,10,0,5/22/2017 2:13:50 PM, 
110674598,Haunted Mines,00:23:14,Anub'arak,20,0,5/19/2017 8:48:42 PM, 
114067957,Infernal Shrines,00:25:35,Gazlowe,18,0,5/19/2017 6:38:54 PM, 
110826441,Tomb of the Spider Queen,00:14:36,Brightwing,18,1,5/19/2017 3:13:37 PM, 
110604995,Battlefield of Eternity,00:22:18,Samuro,11,0,5/19/2017 1:51:51 PM, 
110514834,Infernal Shrines,00:26:06,Brightwing,18,0,5/18/2017 9:52:49 PM, 
140640041,Hanamura Temple,00:17:37,Azmodan,5,1,5/18/2017 9:17:13 PM, 
111116700,Cursed Hollow,00:18:26,Gazlowe,18,1,5/18/2017 8:47:58 PM, 
111433710,Haunted Mines,00:21:46,D.Va,8,1,5/18/2017 8:22:13 PM, 
110492879,Warhead Junction,00:29:16,Samuro,11,1,5/18/2017 7:13:16 PM, 
131644996,Infernal Shrines,00:21:47,Gazlowe,17,1,5/18/2017 5:48:44 PM, 
131644987,Braxis Holdout,00:16:30,Anub'arak,20,1,5/18/2017 5:21:26 PM, 
131644968,Tomb of the Spider Queen,00:17:34,D.Va,7,0,5/17/2017 5:48:39 PM, 
119503664,Infernal Shrines,00:23:10,D.Va,5,0,5/17/2017 3:47:27 AM, 
124247152,Braxis Holdout,00:14:57,D.Va,5,0,5/17/2017 2:49:08 AM, 
110172447,Sky Temple,00:16:38,Samuro,11,0,5/16/2017 3:38:04 PM, 
110123485,Braxis Holdout,00:18:14,Artanis,15,0,5/16/2017 4:15:13 AM, 
110105565,Towers of Doom,00:14:27,Li Li,17,0,5/16/2017 1:42:32 AM, 
116039632,Sky Temple,00:20:17,Gazlowe,17,1,5/16/2017 1:22:27 AM, 
111162893,Cursed Hollow,00:15:02,Anub'arak,1,1,5/16/2017 12:54:24 AM, 
110130549,Hanamura Temple,00:14:52,Artanis,20,0,5/15/2017 12:24:44 PM, 
109967407,Cursed Hollow,00:21:54,The Butcher,10,1,5/15/2017 3:46:15 AM, 
109795153,Infernal Shrines,00:15:12,Li Li,16,0,5/14/2017 2:42:09 AM, 
109305854,Sky Temple,00:15:33,Anub'arak,1,1,5/11/2017 3:24:47 AM, 
124016149,Braxis Holdout,00:21:25,Zul'jin,7,1,5/10/2017 6:50:00 PM, 
109311300,Hanamura Temple,00:15:14,Anub'arak,1,1,5/9/2017 3:36:55 PM, 
136882485,Sky Temple,00:14:09,Anub'arak,20,0,5/9/2017 4:30:02 AM, 
130094055,Infernal Shrines,00:21:45,Kael'thas,7,1,5/9/2017 2:13:50 AM, 
109411750,Sky Temple,00:23:55,Li Li,15,0,5/8/2017 9:09:11 PM, 
115121257,Hanamura Temple,00:14:29,Brightwing,17,0,5/6/2017 7:32:20 PM, 
108992637,Cursed Hollow,00:16:27,Brightwing,17,1,5/6/2017 7:10:37 PM, 
108992114,Sky Temple,00:18:51,Anub'arak,1,0,5/5/2017 9:55:05 PM, 
145491666,Braxis Holdout,00:18:27,Lúcio,16,1,5/5/2017 9:26:32 PM, 
131175541,Sky Temple,00:15:24,Li Li,15,1,5/5/2017 8:55:46 PM, 
108358623,Infernal Shrines,00:19:46,Anub'arak,1,0,5/5/2017 5:47:11 PM, 
109221332,Infernal Shrines,00:21:49,Anub'arak,15,1,5/5/2017 3:46:00 PM, 
108669211,Hanamura Temple,00:17:18,Li Li,15,1,5/5/2017 2:14:13 AM, 
108332507,Braxis Holdout,00:23:38,Anub'arak,1,1,5/5/2017 1:45:45 AM, 
113841888,Infernal Shrines,00:17:56,Samuro,11,0,5/4/2017 8:53:44 PM, 
108741116,Sky Temple,00:18:54,Samuro,11,0,5/4/2017 3:39:38 PM, 
112489402,Hanamura Temple,00:17:15,Samuro,11,0,5/4/2017 2:10:05 PM, 
119106691,Towers of Doom,00:16:40,Samuro,10,1,5/3/2017 6:19:12 PM, 
108068632,Cursed Hollow,00:22:23,Samuro,10,1,5/3/2017 5:49:25 PM, 
110313729,Hanamura Temple,00:19:34,Li Li,15,1,5/3/2017 3:25:05 PM, 
114214666,Sky Temple,00:19:32,Samuro,10,1,5/3/2017 2:54:40 PM, 
109412517,Towers of Doom,00:20:08,Li Li,14,0,5/2/2017 7:53:49 PM, 
119652155,Cursed Hollow,00:13:54,Li Li,14,0,5/2/2017 3:40:35 PM, 
119652152,Towers of Doom,00:16:00,Anub'arak,16,1,5/2/2017 3:15:51 PM, 
118551474,Braxis Holdout,00:13:52,Lúcio,16,1,5/2/2017 2:44:55 PM, 
131415183,Infernal Shrines,00:17:18,Li Li,14,1,5/2/2017 2:21:50 PM, 
109287904,Hanamura Temple,00:15:45,Anub'arak,16,1,5/2/2017 1:56:20 PM, 
108254863,Sky Temple,00:17:29,Li Li,14,1,5/1/2017 9:33:49 PM, 
107780205,Towers of Doom,00:19:11,Nazeebo,19,1,5/1/2017 9:03:12 PM, 
132144422,Cursed Hollow,00:18:47,Artanis,1,1,5/1/2017 7:32:26 PM, 
145073925,Hanamura Temple,00:17:34,Li Li,13,1,5/1/2017 7:10:28 PM, 
107822485,Towers of Doom,00:24:21,Li Li,13,1,5/1/2017 5:39:13 PM, 
109738485,Braxis Holdout,00:20:13,Kharazim,13,1,5/1/2017 5:07:42 PM, 
117821587,Braxis Holdout,00:17:21,Lúcio,15,0,4/28/2017 3:07:25 PM, 
107794489,Hanamura Temple,00:15:04,Sgt. Hammer,10,1,4/28/2017 2:17:45 PM, 
123079605,Sky Temple,00:16:48,Anub'arak,1,1,4/28/2017 4:41:54 AM, 
108146058,Cursed Hollow,00:23:49,Anub'arak,15,0,4/28/2017 4:12:25 AM, 
117000775,Hanamura Temple,00:13:55,Samuro,10,0,4/28/2017 3:41:46 AM, 
107657683,Infernal Shrines,00:26:58,Lúcio,15,1,4/28/2017 3:20:42 AM, 
120066331,Towers of Doom,00:21:00,Nazeebo,19,1,4/28/2017 2:48:08 AM, 
121971517,Sky Temple,00:15:57,Cassia,6,1,4/27/2017 6:56:37 PM, 
107215920,Towers of Doom,00:13:31,Anub'arak,15,1,4/27/2017 3:24:25 PM, 
107215640,Braxis Holdout,00:21:24,Probius,7,0,4/27/2017 3:02:03 PM, 
107215714,Cursed Hollow,00:24:43,Lúcio,15,0,4/27/2017 2:29:30 PM, 
107244327,Cursed Hollow,00:15:48,Artanis,15,1,4/27/2017 2:40:05 AM, 
117821444,Hanamura Temple,00:15:59,Brightwing,17,0,4/27/2017 2:06:02 AM, 
107082316,Towers of Doom,00:27:02,Nazeebo,19,0,4/26/2017 11:51:38 PM, 
110153535,Infernal Shrines,00:16:53,Samuro,9,1,4/26/2017 9:20:35 PM, 
106893262,Garden of Terror,00:18:22,Anub'arak,12,0,4/24/2017 9:53:20 PM, 
111036497,Haunted Mines,00:24:02,Lúcio,10,0,4/24/2017 8:11:25 PM, 
106868603,Infernal Shrines,00:18:08,Lúcio,10,1,4/24/2017 6:51:32 PM, 
106816705,Tomb of the Spider Queen,00:21:12,Gazlowe,10,1,4/24/2017 5:09:52 AM, 
126048440,Blackheart's Bay,00:22:51,Lúcio,10,0,4/24/2017 4:42:19 AM, 
127870055,Towers of Doom,00:15:39,Anub'arak,12,1,4/24/2017 4:09:24 AM, 
109607348,Infernal Shrines,00:22:12,Brightwing,10,1,4/24/2017 3:39:16 AM, 
117947605,Haunted Mines,00:23:08,Probius,6,0,4/23/2017 9:15:45 PM, 
109142622,Tomb of the Spider Queen,00:19:56,Artanis,12,0,4/23/2017 2:05:47 AM, 
106826376,Haunted Mines,00:26:36,Brightwing,10,0,4/23/2017 1:34:26 AM, 
106903414,Towers of Doom,00:27:46,Kharazim,13,1,4/22/2017 2:22:45 AM, 
111744700,Battlefield of Eternity,00:16:05,Li Li,9,0,4/22/2017 1:45:16 AM, 
106713225,Battlefield of Eternity,00:22:52,Lúcio,9,1,4/22/2017 1:01:10 AM, 
107488750,Haunted Mines,00:21:13,Anub'arak,12,0,4/21/2017 8:29:16 PM, 
112003997,Sky Temple,00:18:59,Samuro,8,0,4/21/2017 3:20:23 AM, 
106517202,Towers of Doom,00:15:58,Rehgar,9,0,4/21/2017 2:24:00 AM, 
106521067,Cursed Hollow,00:16:42,Anub'arak,12,1,4/21/2017 1:35:42 AM, 
108295254,Infernal Shrines,00:13:19,Lúcio,9,1,4/20/2017 2:52:22 AM, 
106430836,Garden of Terror,00:25:53,Jaina,9,1,4/20/2017 2:31:02 AM, 
126611216,Cursed Hollow,00:21:45,Cassia,6,0,4/19/2017 10:09:09 PM, 
110390530,Dragon Shire,00:18:12,Nazeebo,11,0,4/19/2017 7:16:16 PM, 
106377644,Braxis Holdout,00:14:58,Lúcio,9,1,4/19/2017 1:09:36 PM, 
131415047,Haunted Mines,00:22:07,Artanis,12,0,4/19/2017 12:51:01 PM, 
106543861,Cursed Hollow,00:21:05,Tychus,11,1,4/19/2017 3:33:29 AM, 
106543855,Battlefield of Eternity,00:31:04,Lúcio,9,1,4/19/2017 2:38:01 AM, 
108803133,Dragon Shire,00:17:18,Artanis,12,1,4/19/2017 2:00:04 AM, 
107488495,Tomb of the Spider Queen,00:19:12,Cassia,6,0,4/19/2017 1:16:49 AM, 
107488490,Braxis Holdout,00:16:36,Lúcio,9,0,4/19/2017 12:47:50 AM, 
125412685,Blackheart's Bay,00:14:07,Lúcio,9,1,4/18/2017 11:40:36 PM, 
106328815,Tomb of the Spider Queen,00:21:12,Probius,6,1,4/18/2017 9:14:06 PM, 
108583324,Dragon Shire,00:09:33,Lúcio,9,0,4/18/2017 4:46:18 PM, 
108583321,Sky Temple,00:19:51,Probius,6,0,4/18/2017 4:30:59 PM, 
106469992,Garden of Terror,00:17:34,Abathur,11,0,4/18/2017 2:26:01 PM, 
106469989,Battlefield of Eternity,00:22:12,Lúcio,9,0,4/18/2017 1:58:47 PM, 
131646303,Haunted Mines,00:28:56,Rehgar,9,0,4/18/2017 2:53:04 AM, 
106264086,Tomb of the Spider Queen,00:21:21,Lúcio,9,1,4/18/2017 2:18:51 AM, 
106944899,Blackheart's Bay,00:22:11,Rehgar,9,0,4/18/2017 12:42:35 AM, 
106268805,Warhead Junction,00:19:10,Tychus,11,0,4/17/2017 8:40:42 PM, 
106251876,Towers of Doom,00:13:19,Artanis,12,1,4/17/2017 7:50:25 PM, 
122576153,Haunted Mines,00:23:39,Artanis,12,1,4/17/2017 7:28:02 PM, 
106257090,Tomb of the Spider Queen,00:28:45,Nazeebo,11,1,4/17/2017 6:19:02 PM, 
105993089,Sky Temple,00:20:46,Anub'arak,11,0,4/15/2017 5:42:49 AM, 
117650993,Battlefield of Eternity,00:29:25,Samuro,8,0,4/15/2017 5:16:36 AM, 
106706412,Blackheart's Bay,00:19:45,Samuro,8,0,4/14/2017 6:22:09 PM, 
127590485,Dragon Shire,00:27:44,Samuro,8,1,4/14/2017 4:04:40 PM, 
145672596,Cursed Hollow,00:18:03,Probius,6,0,4/14/2017 3:28:05 PM, 
106114141,Haunted Mines,00:17:26,Nazeebo,10,0,4/14/2017 3:04:07 PM, 
105932689,Braxis Holdout,00:13:32,Anub'arak,11,1,4/14/2017 2:41:17 PM, 
106299134,Battlefield of Eternity,00:17:27,Brightwing,10,0,4/14/2017 2:18:35 PM, 
161021402,Tomb of the Spider Queen,00:15:56,Tracer,9,1,4/14/2017 1:20:34 PM, 
106068608,Infernal Shrines,00:17:02,Kharazim,13,0,4/13/2017 2:48:23 PM, 
106958879,Haunted Mines,00:27:23,Rehgar,9,1,4/13/2017 1:39:04 PM, 
105819245,Tomb of the Spider Queen,00:31:24,Rehgar,9,0,4/13/2017 5:17:43 AM, 
105758901,Dragon Shire,00:20:52,Malfurion,10,0,4/12/2017 2:15:10 PM, 
105756895,Haunted Mines,00:19:50,Brightwing,10,0,4/12/2017 1:45:15 PM, 
110301292,Tomb of the Spider Queen,00:15:22,Rehgar,9,0,4/12/2017 1:15:37 PM, 
105675711,Cursed Hollow,00:18:15,Cassia,5,1,4/11/2017 1:48:53 PM, 
110803880,Warhead Junction,00:13:46,Artanis,12,1,4/11/2017 1:16:35 PM, 
105635035,Infernal Shrines,00:16:52,Li Li,9,0,4/10/2017 11:58:02 PM, 
105633920,Blackheart's Bay,00:21:32,E.T.C.,8,0,4/10/2017 11:33:46 PM, 
106267061,Cursed Hollow,00:31:39,E.T.C.,8,1,4/10/2017 5:01:23 PM, 
105595445,Dragon Shire,00:22:25,Lúcio,9,1,4/10/2017 1:56:43 PM, 
105802573,Towers of Doom,00:18:23,Nazeebo,10,0,4/10/2017 2:21:19 AM, 
105564391,Warhead Junction,00:26:54,Tassadar,9,0,4/10/2017 1:54:37 AM, 
105462615,Garden of Terror,00:32:50,Anub'arak,11,0,4/9/2017 2:26:47 AM, 
105606904,Cursed Hollow,00:22:02,Lúcio,9,0,4/8/2017 4:40:02 AM, 
105401354,Infernal Shrines,00:15:09,Anub'arak,11,0,4/8/2017 4:12:26 AM, 
105459607,Haunted Mines,00:23:54,Xul,8,1,4/8/2017 3:46:52 AM, 
105514903,Warhead Junction,00:24:26,Nazeebo,10,1,4/7/2017 11:57:10 PM, 
105343063,Sky Temple,00:16:18,Lúcio,9,0,4/7/2017 8:02:53 PM, 
119911112,Braxis Holdout,00:15:48,Lúcio,9,1,4/7/2017 6:17:20 PM, 
115133721,Infernal Shrines,00:29:40,Artanis,12,1,4/7/2017 5:28:50 PM, 
105017893,Battlefield of Eternity,00:25:52,Kael'thas,7,0,4/4/2017 3:09:23 AM, 
106719234,Warhead Junction,00:17:45,The Butcher,8,0,4/3/2017 9:41:29 PM, 
108359960,Tomb of the Spider Queen,00:17:46,Anub'arak,11,1,4/3/2017 9:15:14 PM, 
120065366,Battlefield of Eternity,00:20:07,Lúcio,9,0,4/3/2017 6:22:43 PM, 
104981519,Infernal Shrines,00:13:06,Lúcio,9,1,4/3/2017 5:54:45 PM, 
